State,First Year,Last Year,Injury Intent,Race / Ethnicity,Gender,Total Deaths (#),"Age-adjusted Rate (per 100,000)"
Maine,2019,2023,Firearm Homicide (including Legal Intervention),non-Hispanic white,Female,29,1.0
Maine,2019,2023,Firearm Homicide (including Legal Intervention),Latinx,All Genders,,
Maine,2019,2023,Firearm Homicide (including Legal Intervention),Latinx,Male,,
Maine,2019,2023,Firearm Homicide (including Legal Intervention),Latinx,Female,0,
Maine,2019,2023,Firearm Homicide (including Legal Intervention),American Indian/Alaska Native (non-Hispanic),All Genders,,
Maine,2019,2023,Firearm Homicide (including Legal Intervention),American Indian/Alaska Native (non-Hispanic),Male,,
Maine,2019,2023,Firearm Homicide (including Legal Intervention),American Indian/Alaska Native (non-Hispanic),Female,0,
Maine,2019,2023,Firearm Homicide (including Legal Intervention),Asian/Pacific Islander (non-Hispanic),All Genders,0,
Maine,2019,2023,Firearm Homicide (including Legal Intervention),Asian/Pacific Islander (non-Hispanic),Male,0,
Maine,2019,2023,Firearm Homicide (including Legal Intervention),Asian/Pacific Islander (non-Hispanic),Female,0,
Maine,2019,2023,Firearm Homicide (including Legal Intervention),More than one race,All Genders,,
Maine,2019,2023,Firearm Homicide (including Legal Intervention),More than one race,Male,,
Maine,2019,2023,Firearm Homicide (including Legal Intervention),More than one race,Female,0,
Maine,2019,2023,Firearm Suicide,All Races/Ethnicities,All Genders,748,10.0
Maine,2019,2023,Firearm Suicide,All Races/Ethnicities,Male,670,18.3
Maine,2019,2023,Firearm Suicide,All Races/Ethnicities,Female,78,2.2
Maine,2019,2023,Firearm Suicide,non-Hispanic Black,All Genders,,
Maine,2019,2023,Firearm Suicide,non-Hispanic Black,Male,,
Maine,2019,2023,Firearm Suicide,non-Hispanic Black,Female,,
Maine,2019,2023,Firearm Suicide,non-Hispanic white,All Genders,717,10.3
Maine,2019,2023,Firearm Suicide,non-Hispanic white,Male,642,18.7
Maine,2019,2023,Firearm Suicide,non-Hispanic white,Female,75,2.3
Maine,2019,2023,Firearm Suicide,Latinx,All Genders,,
Maine,2019,2023,Firearm Suicide,Latinx,Male,,
Maine,2019,2023,Firearm Suicide,Latinx,Female,,
Maine,2019,2023,Firearm Suicide,American Indian/Alaska Native (non-Hispanic),All Genders,,
Maine,2019,2023,Firearm Suicide,American Indian/Alaska Native (non-Hispanic),Male,,
Maine,2019,2023,Firearm Suicide,American Indian/Alaska Native (non-Hispanic),Female,0,
Maine,2019,2023,Firearm Suicide,Asian/Pacific Islander (non-Hispanic),All Genders,,
Maine,2019,2023,Firearm Suicide,Asian/Pacific Islander (non-Hispanic),Male,,
Maine,2019,2023,Firearm Suicide,Asian/Pacific Islander (non-Hispanic),Female,,
Maine,2019,2023,Firearm Suicide,More than one race,All Genders,,
Maine,2019,2023,Firearm Suicide,More than one race,Male,,
Maine,2019,2023,Firearm Suicide,More than one race,Female,0,
Maryland,2019,2023,All Firearm Deaths,All Races/Ethnicities,All Genders,4025,13.4
Maryland,2019,2023,All Firearm Deaths,All Races/Ethnicities,Male,3598,24.5
Maryland,2019,2023,All Firearm Deaths,All Races/Ethnicities,Female,427,2.8
Maryland,2019,2023,All Firearm Deaths,non-Hispanic Black,All Genders,2532,27.9
Maryland,2019,2023,All Firearm Deaths,non-Hispanic Black,Male,2289,52.6
Maryland,2019,2023,All Firearm Deaths,non-Hispanic Black,Female,243,5.1
Maryland,2019,2023,All Firearm Deaths,non-Hispanic white,All Genders,1224,7.2
Maryland,2019,2023,All Firearm Deaths,non-Hispanic white,Male,1075,12.8
Maryland,2019,2023,All Firearm Deaths,non-Hispanic white,Female,149,1.9
Maryland,2019,2023,All Firearm Deaths,Latinx,All Genders,197,5.8
Maryland,2019,2023,All Firearm Deaths,Latinx,Male,175,9.7
Maryland,2019,2023,All Firearm Deaths,Latinx,Female,22,1.5
Maryland,2019,2023,All Firearm Deaths,American Indian/Alaska Native (non-Hispanic),All Genders,,
Maryland,2019,2023,All Firearm Deaths,American Indian/Alaska Native (non-Hispanic),Male,,
Maryland,2019,2023,All Firearm Deaths,American Indian/Alaska Native (non-Hispanic),Female,,
Maryland,2019,2023,All Firearm Deaths,Asian/Pacific Islander (non-Hispanic),All Genders,46,2.2
Maryland,2019,2023,All Firearm Deaths,Asian/Pacific Islander (non-Hispanic),Male,39,3.9
Maryland,2019,2023,All Firearm Deaths,Asian/Pacific Islander (non-Hispanic),Female,,
Maryland,2019,2023,All Firearm Deaths,More than one race,All Genders,15,
Maryland,2019,2023,All Firearm Deaths,More than one race,Male,11,
Maryland,2019,2023,All Firearm Deaths,More than one race,Female,,
Maryland,2019,2023,Firearm Homicide (including Legal Intervention),All Races/Ethnicities,All Genders,2622,9.2
Maryland,2019,2023,Firearm Homicide (including Legal Intervention),All Races/Ethnicities,Male,2334,16.4
Maryland,2019,2023,Firearm Homicide (including Legal Intervention),All Races/Ethnicities,Female,288,2.0
Maryland,2019,2023,Firearm Homicide (including Legal Intervention),non-Hispanic Black,All Genders,2237,24.7
Maryland,2019,2023,Firearm Homicide (including Legal Intervention),non-Hispanic Black,Male,2027,46.4
Maryland,2019,2023,Firearm Homicide (including Legal Intervention),non-Hispanic Black,Female,210,4.5
Maryland,2019,2023,Firearm Homicide (including Legal Intervention),non-Hispanic white,All Genders,211,1.5
Maryland,2019,2023,Firearm Homicide (including Legal Intervention),non-Hispanic white,Male,154,2.2
Maryland,2019,2023,Firearm Homicide (including Legal Intervention),non-Hispanic white,Female,57,0.8
Maryland,2019,2023,Firearm Homicide (including Legal Intervention),Latinx,All Genders,150,4.4
Maryland,2019,2023,Firearm Homicide (including Legal Intervention),Latinx,Male,134,7.3
Maryland,2019,2023,Firearm Homicide (including Legal Intervention),Latinx,Female,16,
Maryland,2019,2023,Firearm Homicide (including Legal Intervention),American Indian/Alaska Native (non-Hispanic),All Genders,,
Maryland,2019,2023,Firearm Homicide (including Legal Intervention),American Indian/Alaska Native (non-Hispanic),Male,,
Maryland,2019,2023,Firearm Homicide (including Legal Intervention),American Indian/Alaska Native (non-Hispanic),Female,0,
Maryland,2019,2023,Firearm Homicide (including Legal Intervention),Asian/Pacific Islander (non-Hispanic),All Genders,11,
Maryland,2019,2023,Firearm Homicide (including Legal Intervention),Asian/Pacific Islander (non-Hispanic),Male,,
Maryland,2019,2023,Firearm Homicide (including Legal Intervention),Asian/Pacific Islander (non-Hispanic),Female,,
Maryland,2019,2023,Firearm Homicide (including Legal Intervention),More than one race,All Genders,,
Maryland,2019,2023,Firearm Homicide (including Legal Intervention),More than one race,Male,,
Maryland,2019,2023,Firearm Homicide (including Legal Intervention),More than one race,Female,,
Maryland,2019,2023,Firearm Suicide,All Races/Ethnicities,All Genders,1381,4.2
Maryland,2019,2023,Firearm Suicide,All Races/Ethnicities,Male,1246,8.0
Maryland,2019,2023,Firearm Suicide,All Races/Ethnicities,Female,135,0.8
Maryland,2019,2023,Firearm Suicide,non-Hispanic Black,All Genders,285,3.1
Maryland,2019,2023,Firearm Suicide,non-Hispanic Black,Male,253,6.0
Maryland,2019,2023,Firearm Suicide,non-Hispanic Black,Female,32,0.6
Maryland,2019,2023,Firearm Suicide,non-Hispanic white,All Genders,1007,5.6
Maryland,2019,2023,Firearm Suicide,non-Hispanic white,Male,915,10.5
Maryland,2019,2023,Firearm Suicide,non-Hispanic white,Female,92,1.1
Maryland,2019,2023,Firearm Suicide,Latinx,All Genders,45,1.4
Maryland,2019,2023,Firearm Suicide,Latinx,Male,39,2.3
Maryland,2019,2023,Firearm Suicide,Latinx,Female,,
Maryland,2019,2023,Firearm Suicide,American Indian/Alaska Native (non-Hispanic),All Genders,,
Maryland,2019,2023,Firearm Suicide,American Indian/Alaska Native (non-Hispanic),Male,,
Maryland,2019,2023,Firearm Suicide,American Indian/Alaska Native (non-Hispanic),Female,,
Maryland,2019,2023,Firearm Suicide,Asian/Pacific Islander (non-Hispanic),All Genders,33,1.6
Maryland,2019,2023,Firearm Suicide,Asian/Pacific Islander (non-Hispanic),Male,30,3.0
Maryland,2019,2023,Firearm Suicide,Asian/Pacific Islander (non-Hispanic),Female,,
Maryland,2019,2023,Firearm Suicide,More than one race,All Genders,,
Maryland,2019,2023,Firearm Suicide,More than one race,Male,,
Maryland,2019,2023,Firearm Suicide,More than one race,Female,,
Massachusetts,2019,2023,All Firearm Deaths,All Races/Ethnicities,All Genders,1295,3.6
Massachusetts,2019,2023,All Firearm Deaths,All Races/Ethnicities,Male,1162,6.6
Massachusetts,2019,2023,All Firearm Deaths,All Races/Ethnicities,Female,133,0.7
Massachusetts,2019,2023,All Firearm Deaths,non-Hispanic Black,All Genders,307,11.2
Massachusetts,2019,2023,All Firearm Deaths,non-Hispanic Black,Male,287,21.0
Massachusetts,2019,2023,All Firearm Deaths,non-Hispanic Black,Female,20,1.5
Massachusetts,2019,2023,All Firearm Deaths,non-Hispanic white,All Genders,713,2.6
Massachusetts,2019,2023,All Firearm Deaths,non-Hispanic white,Male,630,4.8
Massachusetts,2019,2023,All Firearm Deaths,non-Hispanic white,Female,83,0.6
Massachusetts,2019,2023,All Firearm Deaths,Latinx,All Genders,224,4.5
Massachusetts,2019,2023,All Firearm Deaths,Latinx,Male,199,7.8
Massachusetts,2019,2023,All Firearm Deaths,Latinx,Female,25,1.0
Massachusetts,2019,2023,All Firearm Deaths,American Indian/Alaska Native (non-Hispanic),All Genders,,
Massachusetts,2019,2023,All Firearm Deaths,American Indian/Alaska Native (non-Hispanic),Male,,
Massachusetts,2019,2023,All Firearm Deaths,American Indian/Alaska Native (non-Hispanic),Female,,
Massachusetts,2019,2023,All Firearm Deaths,Asian/Pacific Islander (non-Hispanic),All Genders,24,0.8
Massachusetts,2019,2023,All Firearm Deaths,Asian/Pacific Islander (non-Hispanic),Male,23,1.7
Massachusetts,2019,2023,All Firearm Deaths,Asian/Pacific Islander (non-Hispanic),Female,,
Massachusetts,2019,2023,All Firearm Deaths,More than one race,All Genders,14,
Massachusetts,2019,2023,All Firearm Deaths,More than one race,Male,11,
Massachusetts,2019,2023,All Firearm Deaths,More than one race,Female,,
Massachusetts,2019,2023,Firearm Homicide (including Legal Intervention),All Races/Ethnicities,All Genders,573,1.7
Massachusetts,2019,2023,Firearm Homicide (including Legal Intervention),All Races/Ethnicities,Male,496,3.0
Massachusetts,2019,2023,Firearm Homicide (including Legal Intervention),All Races/Ethnicities,Female,77,0.4
Massachusetts,2019,2023,Firearm Homicide (including Legal Intervention),non-Hispanic Black,All Genders,263,9.5
Massachusetts,2019,2023,Firearm Homicide (including Legal Intervention),non-Hispanic Black,Male,247,17.8
Massachusetts,2019,2023,Firearm Homicide (including Legal Intervention),non-Hispanic Black,Female,16,
Massachusetts,2019,2023,Firearm Homicide (including Legal Intervention),non-Hispanic white,All Genders,105,0.5
Massachusetts,2019,2023,Firearm Homicide (including Legal Intervention),non-Hispanic white,Male,70,0.6
Massachusetts,2019,2023,Firearm Homicide (including Legal Intervention),non-Hispanic white,Female,35,0.3
Massachusetts,2019,2023,Firearm Homicide (including Legal Intervention),Latinx,All Genders,176,3.4
Massachusetts,2019,2023,Firearm Homicide (including Legal Intervention),Latinx,Male,153,5.9
Massachusetts,2019,2023,Firearm Homicide (including Legal Intervention),Latinx,Female,23,0.9
Massachusetts,2019,2023,Firearm Homicide (including Legal Intervention),American Indian/Alaska Native (non-Hispanic),All Genders,,
Massachusetts,2019,2023,Firearm Homicide (including Legal Intervention),American Indian/Alaska Native (non-Hispanic),Male,,
Massachusetts,2019,2023,Firearm Homicide (including Legal Intervention),American Indian/Alaska Native (non-Hispanic),Female,,
Massachusetts,2019,2023,Firearm Homicide (including Legal Intervention),Asian/Pacific Islander (non-Hispanic),All Genders,14,
Massachusetts,2019,2023,Firearm Homicide (including Legal Intervention),Asian/Pacific Islander (non-Hispanic),Male,14,
Massachusetts,2019,2023,Firearm Homicide (including Legal Intervention),Asian/Pacific Islander (non-Hispanic),Female,0,
Massachusetts,2019,2023,Firearm Homicide (including Legal Intervention),More than one race,All Genders,11,
Massachusetts,2019,2023,Firearm Homicide (including Legal Intervention),More than one race,Male,,
Massachusetts,2019,2023,Firearm Homicide (including Legal Intervention),More than one race,Female,,
Massachusetts,2019,2023,Firearm Suicide,All Races/Ethnicities,All Genders,708,1.8
Massachusetts,2019,2023,Firearm Suicide,All Races/Ethnicities,Male,655,3.6
Massachusetts,2019,2023,Firearm Suicide,All Races/Ethnicities,Female,53,0.3
Massachusetts,2019,2023,Firearm Suicide,non-Hispanic Black,All Genders,41,1.6
Massachusetts,2019,2023,Firearm Suicide,non-Hispanic Black,Male,38,3.1
Massachusetts,2019,2023,Firearm Suicide,non-Hispanic Black,Female,,
Massachusetts,2019,2023,Firearm Suicide,non-Hispanic white,All Genders,600,2.1
Massachusetts,2019,2023,Firearm Suicide,non-Hispanic white,Male,554,4.1
Massachusetts,2019,2023,Firearm Suicide,non-Hispanic white,Female,46,0.3
Massachusetts,2019,2023,Firearm Suicide,Latinx,All Genders,45,0.9
Massachusetts,2019,2023,Firearm Suicide,Latinx,Male,43,1.8
Massachusetts,2019,2023,Firearm Suicide,Latinx,Female,,
Massachusetts,2019,2023,Firearm Suicide,American Indian/Alaska Native (non-Hispanic),All Genders,0,
Massachusetts,2019,2023,Firearm Suicide,American Indian/Alaska Native (non-Hispanic),Male,0,
Massachusetts,2019,2023,Firearm Suicide,American Indian/Alaska Native (non-Hispanic),Female,0,
Massachusetts,2019,2023,Firearm Suicide,Asian/Pacific Islander (non-Hispanic),All Genders,10,
Massachusetts,2019,2023,Firearm Suicide,Asian/Pacific Islander (non-Hispanic),Male,,
Massachusetts,2019,2023,Firearm Suicide,Asian/Pacific Islander (non-Hispanic),Female,,
Massachusetts,2019,2023,Firearm Suicide,More than one race,All Genders,,
Massachusetts,2019,2023,Firearm Suicide,More than one race,Male,,
Massachusetts,2019,2023,Firearm Suicide,More than one race,Female,,
Michigan,2019,2023,All Firearm Deaths,All Races/Ethnicities,All Genders,7106,14.2
Michigan,2019,2023,All Firearm Deaths,All Races/Ethnicities,Male,6111,24.6
Michigan,2019,2023,All Firearm Deaths,All Races/Ethnicities,Female,995,4.1
Michigan,2019,2023,All Firearm Deaths,non-Hispanic Black,All Genders,2729,39.9
Michigan,2019,2023,All Firearm Deaths,non-Hispanic Black,Male,2361,71.3
Michigan,2019,2023,All Firearm Deaths,non-Hispanic Black,Female,368,10.4
Michigan,2019,2023,All Firearm Deaths,non-Hispanic white,All Genders,3893,9.7
Michigan,2019,2023,All Firearm Deaths,non-Hispanic white,Male,3357,16.8
Michigan,2019,2023,All Firearm Deaths,non-Hispanic white,Female,536,2.9
Michigan,2019,2023,All Firearm Deaths,Latinx,All Genders,294,10.1
Michigan,2019,2023,All Firearm Deaths,Latinx,Male,237,16.3
Michigan,2019,2023,All Firearm Deaths,Latinx,Female,57,3.8
Michigan,2019,2023,All Firearm Deaths,American Indian/Alaska Native (non-Hispanic),All Genders,33,11.4
Michigan,2019,2023,All Firearm Deaths,American Indian/Alaska Native (non-Hispanic),Male,27,17.8
Michigan,2019,2023,All Firearm Deaths,American Indian/Alaska Native (non-Hispanic),Female,,
Michigan,2019,2023,All Firearm Deaths,Asian/Pacific Islander (non-Hispanic),All Genders,45,2.4
Michigan,2019,2023,All Firearm Deaths,Asian/Pacific Islander (non-Hispanic),Male,37,3.9
Michigan,2019,2023,All Firearm Deaths,Asian/Pacific Islander (non-Hispanic),Female,,
Michigan,2019,2023,All Firearm Deaths,More than one race,All Genders,92,8.5
Michigan,2019,2023,All Firearm Deaths,More than one race,Male,73,13.8
Michigan,2019,2023,All Firearm Deaths,More than one race,Female,19,
Michigan,2019,2023,Firearm Homicide (including Legal Intervention),All Races/Ethnicities,All Genders,3025,6.5
Michigan,2019,2023,Firearm Homicide (including Legal Intervention),All Races/Ethnicities,Male,2498,10.7
Michigan,2019,2023,Firearm Homicide (including Legal Intervention),All Races/Ethnicities,Female,527,2.3
Michigan,2019,2023,Firearm Homicide (including Legal Intervention),non-Hispanic Black,All Genders,2295,33.6
Michigan,2019,2023,Firearm Homicide (including Legal Intervention),non-Hispanic Black,Male,1990,60.0
Michigan,2019,2023,Firearm Homicide (including Legal Intervention),non-Hispanic Black,Female,305,8.6
Michigan,2019,2023,Firearm Homicide (including Legal Intervention),non-Hispanic white,All Genders,506,1.5
Michigan,2019,2023,Firearm Homicide (including Legal Intervention),non-Hispanic white,Male,340,2.0
Michigan,2019,2023,Firearm Homicide (including Legal Intervention),non-Hispanic white,Female,166,1.0
Michigan,2019,2023,Firearm Homicide (including Legal Intervention),Latinx,All Genders,159,5.3
Michigan,2019,2023,Firearm Homicide (including Legal Intervention),Latinx,Male,120,7.9
Michigan,2019,2023,Firearm Homicide (including Legal Intervention),Latinx,Female,39,2.6
Michigan,2019,2023,Firearm Homicide (including Legal Intervention),American Indian/Alaska Native (non-Hispanic),All Genders,,
Michigan,2019,2023,Firearm Homicide (including Legal Intervention),American Indian/Alaska Native (non-Hispanic),Male,,
Michigan,2019,2023,Firearm Homicide (including Legal Intervention),American Indian/Alaska Native (non-Hispanic),Female,,
Michigan,2019,2023,Firearm Homicide (including Legal Intervention),Asian/Pacific Islander (non-Hispanic),All Genders,,
Michigan,2019,2023,Firearm Homicide (including Legal Intervention),Asian/Pacific Islander (non-Hispanic),Male,,
Michigan,2019,2023,Firearm Homicide (including Legal Intervention),Asian/Pacific Islander (non-Hispanic),Female,,
Michigan,2019,2023,Firearm Homicide (including Legal Intervention),More than one race,All Genders,45,3.5
Michigan,2019,2023,Firearm Homicide (including Legal Intervention),More than one race,Male,34,5.4
Michigan,2019,2023,Firearm Homicide (including Legal Intervention),More than one race,Female,11,
Michigan,2019,2023,Firearm Suicide,All Races/Ethnicities,All Genders,3991,7.5
Michigan,2019,2023,Firearm Suicide,All Races/Ethnicities,Male,3542,13.6
Michigan,2019,2023,Firearm Suicide,All Races/Ethnicities,Female,449,1.8
Michigan,2019,2023,Firearm Suicide,non-Hispanic Black,All Genders,407,5.9
Michigan,2019,2023,Firearm Suicide,non-Hispanic Black,Male,347,10.6
Michigan,2019,2023,Firearm Suicide,non-Hispanic Black,Female,60,1.7
Michigan,2019,2023,Firearm Suicide,non-Hispanic white,All Genders,3327,8.1
Michigan,2019,2023,Firearm Suicide,non-Hispanic white,Male,2972,14.6
Michigan,2019,2023,Firearm Suicide,non-Hispanic white,Female,355,1.8
